Recording,Timestamp,Duration,Speakers,Text,Tags,Comments,Reels,Category
2024-07-16_p04_rushhour_with_audio.mp4,00:09:52,00:00:01,,,lip corner raise,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:09:49,00:00:02,,,OTHER,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:09:39,00:00:01,,,wiggling car,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:09:38,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-16_p04_rushhour_with_audio.mp4,00:09:36,00:00:01,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:09:03,00:00:02,,,reposition,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:09:03,00:00:02,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:09:02,00:00:01,,,wiggling car,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:08:50,00:00:01,,,facial twitch,,,FACE FIDGETING
2024-07-16_p04_rushhour_with_audio.mp4,00:08:34,00:00:02,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_rushhour_with_audio.mp4,00:08:25,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-16_p04_rushhour_with_audio.mp4,00:08:22,00:00:02,,,bares teeth,,,HIGH LEVEL TASK ACTIONS
2024-07-16_p04_rushhour_with_audio.mp4,00:08:20,00:00:01,,,raised brows,,,GAZE
2024-07-16_p04_rushhour_with_audio.mp4,00:08:20,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-16_p04_rushhour_with_audio.mp4,00:08:19,00:00:01,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:07:28,00:00:02,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:07:26,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:07:41,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:07:26,00:00:03,,,solved,,,SOLVED BEHAVIORS
2024-07-16_p04_rushhour_with_audio.mp4,00:07:14,00:00:02,,,nod,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:06:55,00:00:03,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:06:50,00:00:04,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:06:40,00:00:01,,,reposition,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:06:41,00:00:02,,,yawn,,,GAZE
2024-07-16_p04_rushhour_with_audio.mp4,00:06:33,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:06:01,00:00:01,,,facial twitch,,,FACE FIDGETING
2024-07-16_p04_rushhour_with_audio.mp4,00:06:08,00:00:01,,,pout,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:06:03,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:05:49,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:05:30,00:00:01,,,fidget,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:05:27,00:00:01,,,wiggle,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:05:42,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:05:08,00:00:03,,,reposition,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:05:05,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:04:53,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:04:37,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-16_p04_rushhour_with_audio.mp4,00:04:18,00:00:03,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:04:15,00:00:03,,,face scratch,,,FACE FIDGETING
2024-07-16_p04_rushhour_with_audio.mp4,00:03:44,00:00:07,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:03:38,00:00:03,,,solved,,,SOLVED BEHAVIORS
2024-07-16_p04_rushhour_with_audio.mp4,00:03:38,00:00:06,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:01:21,00:00:06,,,solved,,,SOLVED BEHAVIORS
2024-07-16_p04_rushhour_with_audio.mp4,00:02:25,00:00:03,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:02:24,00:00:01,,,clear throat,,,TAKING OF BREATH
2024-07-16_p04_rushhour_with_audio.mp4,00:03:40,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:03:36,00:00:02,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:03:03,00:00:06,,,nod,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:02:23,00:00:01,,,tsk,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:02:22,00:00:01,,,big breath,,,TAKING OF BREATH
2024-07-16_p04_rushhour_with_audio.mp4,00:02:19,00:00:03,,,touching face,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:01:57,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:01:09,00:00:04,,,wiggling car,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:09:46,00:00:08,,,reread,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:09:39,00:00:02,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:09:33,00:00:05,,,reread,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:09:16,00:00:14,,,"hesitation, rotate van",,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:09:11,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:09:09,00:00:01,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:08:41,00:00:05,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:08:16,00:00:06,,,flip forward,,,MOMENTARY RESET
2024-07-16_p04_lego_with_audio.mp4,00:08:07,00:00:08,,,rotate van,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:08:02,00:00:05,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:07:58,00:00:02,,,look away,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:07:53,00:00:12,,,reread,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:07:41,00:00:11,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:07:13,00:00:03,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:06:45,00:00:04,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:06:28,00:00:12,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:06:21,00:00:03,,,nod,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:06:00,00:00:03,,,talking to self,,,SELF-VOCALIZATIONS
2024-07-16_p04_lego_with_audio.mp4,00:05:04,00:00:04,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:05:09,00:00:02,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:01:52,00:00:02,,,"fist tighten, humming",,,EMOTION EXPRESSION
2024-07-16_p04_lego_with_audio.mp4,00:01:53,00:00:02,,,OTHER,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:02:50,00:00:19,,,no movement,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:05:02,00:00:02,,,biting lip,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:04:20,00:00:09,,,no movement,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:05:01,00:00:01,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:04:14,00:00:11,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:04:06,00:00:06,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:04:01,00:00:03,,,talking to self,,,SELF-VOCALIZATIONS
2024-07-16_p04_lego_with_audio.mp4,00:03:25,00:00:03,,,mouth sounds,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:04:00,00:00:01,,,OTHER,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:03:53,00:00:12,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:03:59,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_lego_with_audio.mp4,00:03:48,00:00:03,,,posture reset,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:03:49,00:00:03,,,no movement,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:03:04,00:00:07,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:02:50,00:00:02,,,audible sigh,,,EMOTION EXPRESSION
2024-07-16_p04_lego_with_audio.mp4,00:03:24,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-16_p04_lego_with_audio.mp4,00:03:09,00:00:33,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:02:59,00:00:11,,,undo,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:03:18,00:00:01,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:01:58,00:00:22,,,hesitation,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:01:58,00:00:14,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:02:45,00:00:02,,,"tsk, finger tapping",,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:02:29,00:00:19,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:02:41,00:00:03,,,lip purse,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:01:25,00:00:20,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:01:24,00:00:33,,,no movement,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:01:42,00:00:02,,,"lip movement, aimless movement",,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:01:45,00:00:02,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:00:56,00:00:03,,,lip movement,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:01:19,00:00:02,,,lip movement,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:01:02,00:00:09,,,no movement,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:01:16,00:00:02,,,finger tapping,,,"GESTURE (hand, head movement)"
2024-07-15_p02_origami_with_audio.mp4,00:09:02,00:00:08,,,reread,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:08:34,00:00:05,,,"head bow, lean forward",,,"GESTURE (hand, head movement)"
2024-07-15_p02_origami_with_audio.mp4,00:08:00,00:00:07,,,touching head,,,"GESTURE (hand, head movement)"
2024-07-15_p02_origami_with_audio.mp4,00:01:10,00:00:03,,,no movement,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:00:46,00:00:02,Speaker 1,,ear scratch,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:00:45,00:00:06,Speaker 1,,touching head,,,"GESTURE (hand, head movement)"
2024-07-15_p02_origami_with_audio.mp4,00:03:35,00:03:54,Speaker 1," 
Alright, here turn us ",redo same steps,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:05:05,00:00:01,,,OTHER,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:04:40,00:00:05,,,OTHER,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:04:24,00:00:04,,,no movement,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:03:43,00:00:13,,,reread,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:03:35,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_origami_with_audio.mp4,00:02:48,00:00:10,,,no movement,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:01:08,00:00:04,,,no movement,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:01:40,00:00:03,,,head bow,,,"GESTURE (hand, head movement)"
2024-07-15_p02_origami_with_audio.mp4,00:01:31,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_origami_with_audio.mp4,00:01:24,00:00:08,,,reread,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:01:21,00:00:38,,,redo same steps,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:01:18,00:00:02,,,reread,,,OTHER
2024-07-15_p02_origami_with_audio.mp4,00:01:17,00:00:01,,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_origami_with_audio.mp4,00:01:12,00:00:04,,,flip forward,,,MOMENTARY RESET
2024-07-15_p02_knot_with_audio.mp4,00:09:46,00:00:18,,,redo same steps,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:10:07,00:00:01,,,shaking head,,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:10:05,00:00:01,,,"sigh, laugh",,,EMOTION EXPRESSION
2024-07-15_p02_knot_with_audio.mp4,00:09:42,00:00:03,,,shaking head,,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:09:40,00:00:02,,,"sigh, smile",,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:09:29,00:00:07,,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:09:08,00:00:01,,,ear scratch,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:08:52,00:00:05,,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:08:17,00:00:02,,,arm scratch,,,MOMENTARY RESET
2024-07-15_p02_knot_with_audio.mp4,00:07:35,00:00:30,,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:07:22,00:00:01,,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_knot_with_audio.mp4,00:06:59,00:00:01,,,lip movement,,,LIP MOVEMENT
2024-07-15_p02_knot_with_audio.mp4,00:06:56,00:00:08,,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:06:44,00:00:04,,,lip movement,,,LIP MOVEMENT
2024-07-15_p02_knot_with_audio.mp4,00:04:32,00:00:49,Speaker 1,start it.,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:03:42,00:00:13,Speaker 1,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:02:17,00:00:12,Speaker 1,,flip forward,,,MOMENTARY RESET
